_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
1729,167648843,17229008,0,2017-11-27T18:16:00,"6600 Block Frankstown Ave Pittsburgh, PA 15206",N,Larimer,5,99,9999 9999 - (Misc. Incident): ,1208,9,2,-79.9108815735543,40.459220430259
1730,167653250,17228947,99,2017-11-27T17:09:00,"6500 Block Centre Ave Pittsburgh, PA 15206",N,Highland Park,5,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1106,9,2,-79.9202260908528,40.4643697972658
1731,167660312,17229274,0,2017-11-28T03:42:00,"1500 Block Forsythe St Pittsburgh, PA 15212",N,Marshall-Shadeland,1,99,9999 9999 - (Misc. Incident): ,2715,1,1,-80.0336799804632,40.4707601331247
1732,167685041,17229383,10,2017-11-19T12:00:00,"700 Block Liberty Ave Pittsburgh, PA 15222",N,Central Business District,2,SIMPLE ASSAULT,2701 Simple Assault. / 4952 Intimidation of Witnesses or Victims,201,6,6,-79.999846344465,40.4423904184335
1733,167693915,17229431,99,2017-11-28T12:00:00,"300 Block S 9th St Pittsburgh, PA 15203",Y,South Side Flats,3,MENTAL 201/302,9498 302 (Mental),1702,3,4,-79.9904132203348,40.4309098082627
1734,-2815012061,17229748,6,2017-11-28T14:00:00,"1700 Block Letsche St Pittsburgh, PA 15212",N,Fineview,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2509,6,1,-80.0082388684758,40.4626284883318
1735,167719609,17229777,6,2017-11-28T20:03:00,"Wightman St & Hobart St Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,1413,5,3,-79.9275610001997,40.4326074684273
1736,167722944,17229728,5,2017-11-28T18:42:00,"200 Block McKee Pl Pittsburgh, PA 15213",N,Central Oakland,4,BURGLARY,3502 Burglary. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item / 9093 Indirect Criminal Contempt,405,3,3,-79.9594699800727,40.4397308330324
1739,168008884,17233126,10,2017-12-03T16:00:00,"2100 Block Rhine St Pittsburgh, PA 15212",Y,Spring Hill-City View,1,HARRASSMENT,2709(a) Harassment.,2620,1,1,-79.9936768740834,40.4666167568299
1740,168011424,17233233,0,2017-12-03T18:45:00,"2100 Block Arlington Ave Pittsburgh, PA 15210",N,Arlington,3,99,9999 9999 - (Misc. Incident): Suspicious activity involving children,1603,3,4,-79.9772835459045,40.4176728843849
1741,168013043,17232630,0,2017-12-02T19:45:00,"2000 Block Sarah St Pittsburgh, PA 15203",Y,South Side Flats,3,99,9093 Indirect Criminal Contempt,1702,3,4,-79.9775963845348,40.4275418553923
1742,168016776,17233368,0,2017-12-03T23:00:00,"40 Block Greenbush St Pittsburgh, PA 15211",Y,Mount Washington,3,99,2709(a)(5) Harassment Communicates Repeatedly in Anonymous Manner,1914,2,5,-80.0080563964573,40.4280108235845
1743,168017124,17233366,4,2017-12-04T00:28:00,"100 Block Auburn St Pittsburgh, PA 15206",N,Larimer,5,AGG-ASSAULT,2702 Aggravated Assault.,1208,9,2,-79.9167899601934,40.4637930021206
1744,168025080,17233501,27,2017-12-02T09:30:00,"500 Block Smithfield St Pittsburgh, PA 15222",N,Central Business District,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,201,6,6,-79.9981161554363,40.4403320760988
1745,168030476,17233520,27,2017-12-04T08:45:00,"P J Mc Ardle Rdwy & Liberty Brg Pittsburgh, PA 15203",N,South Side Slopes,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1706,3,4,-79.999267725762,40.4291469437618
1746,168032331,17233523,27,2017-12-04T08:25:00,"Pa Rt 28 Ramp & 31st St Brg Pittsburgh, PA 15212",N,Troy Hill,1,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,2406,,,0.0,0.0
1747,167871924,17229092,10,2017-11-27T20:24:00,"300 Block Copperfield Ave Pittsburgh, PA 15210",Y,Carrick,3,RECKLESSLY ENDANGER ANOTH PER,"2706 Terroristic Threats. / 4952 Intimidation of Witnesses or Victims / 2705 Recklessly Endangering Another Person. / 6308(a) Underage Purchase, Consume, Possessed or Transport Liquor / 907 Possessing Instruments of Crime. / 901 Criminal Attempt",2901,4,4,-79.9913367566053,40.3951211484834
1748,167881695,17231128,14,2017-11-30T19:15:00,"900 Block Cabot Way Pittsburgh, PA 15203",N,South Side Flats,3,CRIM MISCHIEF,3304 Criminal Mischief.,1702,3,4,-79.989781279516,40.4289947182487
1769,166840453,17218939,5,2017-11-12T00:30:00,"1400 Block Tyndall St Pittsburgh, PA 15204",N,Sheraden,6,BURGLARY,3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition. / 3304 Criminal Mischief.,2022,2,5,-80.0627036996295,40.4506764400402
1749,167885363,17231235,18,2017-11-30T22:33:00,"2nd Ave & Hazelwood Ave Pittsburgh, PA 15207",Y,Hazelwood,4,STOLEN PROPERTY - OTHER,13(a)(32) Paraphernalia - Use or Possession / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance / 4703 Operation of Vehicle without Official Certif. of Inspection / 3334 Turning Movements and Required Signals. / 13(a)(30)* Delivery of Controlled Substance,1515,5,3,-79.9447237361525,40.4113126675676
1750,167887674,17231273,14,2017-11-30T22:43:00,"4100 Block Penn Ave Pittsburgh, PA 15224",N,Bloomfield,5,CRIM MISCHIEF,3304 Criminal Mischief.,903,7,2,-79.9548787386918,40.4655729658469
1751,167891508,17229956,0,2017-11-29T01:46:00,"400 Block Sapphire Way Pittsburgh, PA 15224",Y,Bloomfield,5,99,3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,802,7,2,-79.9512777019424,40.4611087503716
1752,167893789,17231337,10,2017-12-01T01:30:00,"5100 Block Blair St Pittsburgh, PA 15207",Y,Hazelwood,4,SIMPLE ASSAULT,2701(a)(3) Simple Assault - Attempts by Physical Menace  / 3304 Criminal Mischief.,1501,5,3,-79.9465085664694,40.4065004974614
1753,167894245,17231310,14,2017-12-01T00:30:00,"100 Block Hyman Pl Pittsburgh, PA 15213",N,Terrace Village,2,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,510,6,3,-79.970620771693,40.4410611380736
1754,167898724,17231367,21,2017-12-01T02:41:00,"5100 Block Ellsworth Ave Pittsburgh, PA 15232",Y,Shadyside,4,DUI - GENERAL IMPAIRMENT,3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16% / 1786 Required Financial Responsibility. / 3714 Careless Driving / 3802(a)(1) DUI - General Impairment,709,8,2,-79.9408897688105,40.4512746700216
1755,167915914,17231534,6,2017-11-29T02:00:00,"200 Block Lothrop St Pittsburgh, PA 15213",N,West Oakland,4,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",402,8,3,-79.9610934428959,40.4417301226183
1756,167927090,17231255,0,2017-11-21T00:00:00,Zone 4,N,,4,99,6320(a) Sexual Exploitation of Children,,,,,
1757,167577886,17228133,99,2017-11-26T04:16:00,"4000 Block Howley St Pittsburgh, PA 15224",N,Bloomfield,5,MISSING PERSONS (18+),9490 Missing Persons (18 and Over),903,7,2,-79.9572032388377,40.4635639151766
1758,167580820,17228199,0,2017-11-26T09:54:00,"900 Block Ringgold St Pittsburgh, PA 15205",N,Crafton Heights,6,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident): Injured deer,2814,2,5,-80.0469493812925,40.4452231425286
1770,166845129,17219102,0,2017-11-12T05:22:00,"31st St Brg & Penn Ave Pittsburgh, PA 15201",Y,Troy Hill,1,DUI - GENERAL IMPAIRMENT,3802(a)(1) DUI - General Impairment,2406,,,0.0,0.0
1759,167581051,17228148,13,2017-11-26T04:52:00,"Essen St & Penfort St Pittsburgh, PA 15214",Y,Northview Heights,1,RECEIVING STOLEN PROPERTY,"3925 Receiving Stolen Property. / 6106 Firearms not to be Carried without a License. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3802(a)(1) DUI - General Impairment / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b)",2609,1,1,-80.0028676791013,40.4732004203059
1760,167582164,17227696,10,2017-11-25T14:00:00,"1500 Block Westfield St Pittsburgh, PA 15216",N,Beechview,6,HARRASSMENT,2709 Harassment (Non-Specific),1916,4,5,-80.0193069968735,40.4119422261484
1761,167584367,17228204,0,2017-11-16T18:30:00,"800 Block Stanhope St Pittsburgh, PA 15204",N,Sheraden,6,99,8106 Shots Fired,2022,2,5,-80.0618672536782,40.4582109599024
1762,167586226,17228257,99,2017-11-26T11:04:00,"4000 Block Howley St Pittsburgh, PA 15224",N,Bloomfield,5,AIDED CASE,9497 Aided Case,903,7,2,-79.9572032388377,40.4635639151766
1763,167586771,17228265,3,2017-11-26T12:38:00,"500 Block Brookline Blvd Pittsburgh, PA 15226",N,Brookline,6,ROBBERY OF MOTOR VEHICLE,3702 Limitations on Backing. / 3743 Accidents Involving Damage to Attended Veh. or Property / 1784 Proof of Financial Responsibility Following Violation. / 1543 Driving While Operating Privilege is Suspended or Revoked.,1918,4,4,-80.0235666562375,40.3956276358565
1764,167586781,17228266,18,2017-11-26T12:52:00,"200 Block Lombard St Pittsburgh, PA 15219",Y,Crawford-Roberts,2,STOLEN PROPERTY - OTHER,13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance,305,6,3,-79.978753771514,40.4394602610496
1765,167589484,17228304,6,2017-11-26T14:00:00,"300 Block Cedar Ave Pittsburgh, PA 15212",Y,East Allegheny,1,RETAIL THEFT (SHOPLIFTING),"3929 Retail Theft. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury",2304,1,1,-80.0008438918365,40.4508927214405
1766,167590550,17228348,0,2017-11-26T16:15:00,"1300 Block Marvista St Pittsburgh, PA 15212",N,California-Kirkbride,1,99,9999 9999 - (Misc. Incident): Possible mental issues,2507,6,1,-80.0265858964909,40.4618416055549
1767,167591517,17228353,99,2017-11-26T16:05:00,"2700 Block Glen Mawr St Pittsburgh, PA 15204",Y,Sheraden,6,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),2018,2,5,-80.0492526269461,40.4532919567424
1768,166840202,17218973,0,2017-11-12T00:55:00,"4100 Block Perrysville Ave Pittsburgh, PA 15214",N,Perry North,1,99,9999 9999 - (Misc. Incident): ,2602,1,1,-80.0216209443448,40.4929661571433
1805,167983616,17230309,10,2017-11-29T14:00:00,"100 Block 5th Ave Pittsburgh, PA 15222",N,Central Business District,2,HARRASSMENT,2709(a) Harassment.,201,6,6,-80.0028732555481,40.4414061597312
1771,166853311,17219238,14,2017-11-12T10:00:00,"800 Block Turtle Way Pittsburgh, PA 15212",N,East Allegheny,1,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",2304,1,1,-79.996690745318,40.4554539007437
1772,166853701,17219239,14,2017-11-12T11:00:00,"800 Block Concord St Pittsburgh, PA 15212",N,East Allegheny,1,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",2304,1,1,-79.997923771045,40.45756351313
1773,166857190,17219317,5,2017-11-12T01:57:00,"100 Block S 22nd St Pittsburgh, PA 15203",N,South Side Flats,3,BURGLARY,3502 Burglary.,1609,3,4,-79.9748527013739,40.4277828136667
1774,166857224,17219221,3,2017-11-12T13:50:00,"E Elizabeth St & Gertrude St Pittsburgh, PA 15207",Y,Hazelwood,4,ROBBERY,"3701 Unattended Motor Vehicle. / 2706 Terroristic Threats. / 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST / 4524 Windshield Obstructions and Wipers. / 1786 Required Financial Responsibility. / 13(a)(31)(i) Marijuana - Possess Small Amt for Personal Use / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE / 3354 Additional Parking Regulations. / 3353 Prohibitions in Specified Places. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 601.04(e)(1) Amplified Noise from a vehicle operated on a public street, alley, etc, at a distance of (75) feet",1515,5,3,-79.9416151128037,40.4073723541451
1775,166857277,17219300,6,2017-11-12T14:25:00,"5500 Block Centre Ave Pittsburgh, PA 15232",Y,Shadyside,4,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,709,7,2,-79.9364351397822,40.4566334484142
1776,166857812,17219312,0,2017-11-12T14:46:00,"200 Block East Ohio St Pittsburgh, PA 15212",N,Allegheny Center,1,99,9999 9999 - (Misc. Incident): ,2204,1,1,-80.0036604292573,40.4530223875459
1777,167791303,17230355,99,2017-11-29T16:50:00,"2500 Block Bedford Ave Pittsburgh, PA 15219",N,Bedford Dwellings,2,AIDED CASE,9497 Aided Case,509,6,3,-79.9727834068432,40.4505240873966
1778,167798079,17229866,11,2017-11-28T21:39:00,"1400 Block Centre Ave Pittsburgh, PA 15219",N,Central Business District,2,CREDIT CARDS,4106 Access Device Fraud,201,6,6,-79.987695575443,40.4404054193124
1779,167798214,17230450,99,2017-11-29T19:54:00,"Obey Ave & Noblestown Rd Pittsburgh, PA 15205",Y,Crafton Heights,6,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant / 1543 Driving While Operating Privilege is Suspended or Revoked.,2815,2,5,-80.049464608938,40.4380750449526
1780,167799377,17227753,6,2017-11-25T16:35:00,"700 Block Cherokee St Pittsburgh, PA 15219",N,Upper Hill,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,506,6,3,-79.9631749586648,40.4519254413923
1781,167842733,17230593,0,2017-11-30T00:28:00,"Shetland St & Washington Blvd Pittsburgh, PA 15206",N,Larimer,5,99,1301 Registration and Certificate of Title Required. / 3733 Fleeing or Attempting to Elude Police Officer,1208,9,2,-79.9071875143711,40.4599143724723
1782,167850558,17230772,0,2017-11-30T10:00:00,"Western Ave & Fulton St Pittsburgh, PA 15233",N,Manchester,1,99,3742 Accidents Involving Death or Personal Injury,2107,6,1,-80.0235729932236,40.4506473902424
1783,168035742,17233534,6,2017-12-03T01:23:00,"Collier St & Frankstown Ave Pittsburgh, PA 15208",N,Homewood North,5,THEFT FROM AUTO,3934 Theft from Vehicle / 4106 Access Device Fraud / 3304 Criminal Mischief.,1302,9,2,-79.8919020827382,40.456392946276
1784,168037004,17233547,27,2017-12-04T09:45:00,"Fort Duquesne Blvd & 7th St Pittsburgh, PA 15222",N,Central Business District,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,201,6,6,-80.0008534411128,40.4445555098082
1785,168037629,17233563,11,2017-11-28T23:59:00,"90 Block Briggs St Pittsburgh, PA 15234",N,Overbrook,3,CREDIT CARDS,4106 Access Device Fraud,3207,4,4,-80.0005481281335,40.3870085079627
1786,168039810,17233545,10,2017-12-04T10:30:00,"200 Block N Mathilda St Pittsburgh, PA 15224",Y,Garfield,5,HARRASSMENT,2709(a)(3) Harassment No Legitimate Purpose,1017,7,2,-79.9467915797758,40.4650242692649
1787,168040112,17233596,27,2017-11-18T23:59:00,"400 Block Hazelwood Ave Pittsburgh, PA 15207",N,Hazelwood,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1501,5,3,-79.9393972158687,40.4135102223681
1788,168042780,17233612,6,2017-11-27T08:00:00,"1100 Block De Victor Pl Pittsburgh, PA 15206",N,Highland Park,5,THEFT FROM AUTO,3934 Theft from Vehicle,1106,7,2,-79.9158330884885,40.4732306141702
1789,168046787,17233639,11,2017-12-02T12:00:00,"300 Block N Euclid Ave Pittsburgh, PA 15206",N,East Liberty,5,THEFT BY DECEPTION,3922 Theft by Deception.,1115,9,2,-79.9265186754492,40.4645920178479
1790,168052186,17233595,0,2017-12-04T11:00:00,"500 Block Minton St Pittsburgh, PA 15204",Y,Sheraden,6,99,9999 9999 - (Misc. Incident): Non reportable accident,2018,2,5,-80.0526665764051,40.4566412549702
1791,168052788,17233666,11,2017-11-19T23:59:00,"3700 Block Dawson St Pittsburgh, PA 15213",N,Central Oakland,4,IDENTITY THEFT,4120 Identity Theft,406,3,3,-79.952313350969,40.4371561202279
1792,168056687,17233686,27,2017-11-18T09:50:00,"1200 Block Clairhaven St Pittsburgh, PA 15205",N,Crafton Heights,6,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2815,2,5,-80.0524492240764,40.4397546756736
1793,168066733,17233752,27,2017-12-04T05:30:00,"1500 Block Methyl St Pittsburgh, PA 15216",N,Beechview,6,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1916,4,5,-80.0259419495861,40.4128384308769
1794,168069914,17233792,14,2017-12-01T00:01:00,"3000 Block Liberty Ave Pittsburgh, PA 15201",N,Strip District,2,CRIM MISCHIEF,3304 Criminal Mischief.,203,7,6,-79.9717735474098,40.4578398039496
1795,168069922,17233749,10,2017-12-04T15:35:00,"Dean St & Paulson Ave Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,TERRORISTIC THREATS,2706 Terroristic Threats.,1203,9,2,-79.9030565247706,40.4676940484611
1796,168070903,17233789,27,2017-12-04T16:45:00,"E Carson St & Smithfield St Brg Pittsburgh, PA 15219",N,South Shore,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1921,2,5,-80.0039649896493,40.4321580095282
1797,168072154,17233815,27,2017-12-04T10:00:00,"90 Block Southern Ave Pittsburgh, PA 15211",N,Mount Washington,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1914,2,5,-80.0090176658213,40.4271323692934
1798,168073465,17233843,6,2017-12-04T17:00:00,"3000 Block Josephine St Pittsburgh, PA 15203",N,South Side Slopes,3,THEFT FROM AUTO,3934 Theft from Vehicle,1608,3,4,-79.9653997243792,40.4222058847738
1799,167950564,17231973,99,2017-12-01T20:58:00,"3400 Block Mc Clure Ave Pittsburgh, PA 15212",Y,Brighton Heights,1,AIDED CASE,9497 Aided Case,2703,1,1,-80.0364825823418,40.4775454783868
1800,167962340,17232195,26,2017-12-02T05:47:00,"5900 Block Centre Ave Pittsburgh, PA 15206",N,Shadyside,4,CRIMINAL TRESPASS,3503 Criminal Trespass,705,8,2,-79.9274088518959,40.4591906034404
1801,167965350,17231701,6,2017-12-01T14:30:00,"3100 Block Bergman St Pittsburgh, PA 15204",N,Sheraden,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2018,2,5,-80.0548672531233,40.456885755361
1802,167970190,17232284,6,2017-11-30T09:00:00,"2600 Block Morange Rd Pittsburgh, PA 15205",N,Oakwood,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2812,2,5,-80.0694205910573,40.4224600834977
1803,167982325,17232550,3,2017-12-02T18:15:00,"200 Block Seneca St Pittsburgh, PA 15219",N,Bluff,2,ROBBERY,3701 Robbery. / 2702 Aggravated Assault. / 3304 Criminal Mischief. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,103,6,3,-79.9760267240388,40.4372505500438
1804,167982652,17232601,18,2017-12-02T19:36:00,"Rhine St & Yetta Ave Pittsburgh, PA 15212",Y,Spring Hill-City View,1,STOLEN PROPERTY - OTHER,13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 3334 Turning Movements and Required Signals.,2620,1,1,-79.9914284161817,40.4635774512898
1806,167992337,17232380,26,2017-12-02T13:33:00,"900 Block Shadycrest Rd Pittsburgh, PA 15216",N,Beechview,6,UNAUTHORIZED USE VEHICLE,3928 Unauthorized Use of Automobile and Other Vehicles.,1916,4,5,-80.0258798545817,40.4212427882174
1807,167993623,17232927,27,2017-12-03T06:30:00,"5100 Block Woodworth St Pittsburgh, PA 15224",N,Bloomfield,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,804,7,2,-79.9442478321204,40.4563156346909
1808,-2856012001,17233024,99,2017-12-03T11:00:00,"200 Block E Agnew Ave Pittsburgh, PA 15210",N,Carrick,3,LOST PROPERTY,9504 Lost Property,2902,4,4,-79.9843830779051,40.3957270963722
1809,167593572,17228438,0,2017-11-26T17:52:00,"800 Block Lorenz Ave Pittsburgh, PA 15220",N,Elliott,6,99,3926.C1 THEFT OF SERVICES,2020,2,5,-80.0406889623841,40.4440066026337
1810,167601572,17228647,5,2017-11-27T03:50:00,"800 Block E Warrington Ave Pittsburgh, PA 15210",N,Allentown,3,BURGLARY,3502 Burglary.,1803,3,4,-79.9935775641661,40.4215318771896
1811,167602106,17228655,6,2017-11-27T04:30:00,"700 Block Proctor Way Pittsburgh, PA 15210",N,Allentown,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1803,3,4,-79.9957697080652,40.4203024796516
1812,167605366,17227232,10,2017-11-20T00:00:00,"600 Block Hartranft St Pittsburgh, PA 15226",N,Brookline,6,SIMPLE ASSAULT,2701 Simple Assault. / 4304(a)(1) Endangering Welfare of Children.,1917,4,4,-80.0147429127346,40.3990814492769
1813,167620306,17228754,0,2017-11-27T10:55:00,"800 Block Freeport Rd Pittsburgh, PA 15238",N,East Liberty,5,99,9999 9999 - (Misc. Incident): NON-REPORTABLE  ACCIDENT,1113,,,-79.853697395783,40.4983023554344
1814,167629027,17228827,10,2017-11-27T13:21:00,"5100 Block Duncan St Pittsburgh, PA 15201",Y,Upper Lawrenceville,2,SIMPLE ASSAULT,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury",1011,7,2,-79.9516964954888,40.4775421157334
1815,167639911,17228915,6,2017-11-27T09:00:00,"3300 Block Parkview Ave Pittsburgh, PA 15213",N,South Oakland,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,409,3,3,-79.9525631999337,40.4317177144753
1816,167645026,17229001,6,2017-11-27T17:30:00,"800 Block Eldora Pl Pittsburgh, PA 15210",N,Beltzhoover,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1809,4,4,-80.0013849368876,40.415811906162
1817,167649356,17229072,6,2017-11-27T17:30:00,"2100 Block Wrights Way Pittsburgh, PA 15203",N,South Side Flats,3,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,1609,3,4,-79.9761767242562,40.4289198792461
